Serial Number:20394452 --,,,,,,,,
,,,,,,,,
Date Time - GMT -07:00,"Temp, (*C)",Host Connect,Button Down,Button Up,Low Power,Safe Shutdown,Stopped,EOF
7/5/18 3:19,17.93, , , , , , , 
7/5/18 3:34,17.89, , , , , , , 
7/5/18 3:49,17.67, , , , , , , 
7/5/18 4:04,17.5, , , , , , , 
7/5/18 4:19,17.29, , , , , , , 
7/5/18 4:34,16.94, , , , , , , 
7/5/18 4:49,16.86, , , , , , , 
7/5/18 5:04,16.64, , , , , , , 
7/5/18 5:19,16.51, , , , , , , 
7/5/18 5:34,16.39, , , , , , , 
7/5/18 5:49,16.34, , , , , , , 
7/5/18 6:04,16.21, , , , , , , 
7/5/18 6:19,16.17, , , , , , , 
7/5/18 6:34,16.64, , , , , , , 
7/5/18 6:49,17.37, , , , , , , 
7/5/18 7:04,18.62, , , , , , , 
7/5/18 7:19,20.29, , , , , , , 
7/5/18 7:34,21.62, , , , , , , 
7/5/18 7:49,23.16, , , , , , , 
7/5/18 8:04,24.71, , , , , , , 
7/5/18 8:19,25.99, , , , , , , 
7/5/18 8:34,27.45, , , , , , , 
7/5/18 8:49,28.87, , , , , , , 
7/5/18 9:04,29.98, , , , , , , 
7/5/18 9:19,30.97, , , , , , , 
7/5/18 9:34,31.96, , , , , , , 
7/5/18 9:49,32.9, , , , , , , 
7/5/18 10:04,33.97, , , , , , , 
7/5/18 10:19,34.7, , , , , , , 
7/5/18 10:34,35.48, , , , , , , 
7/5/18 10:49,36.12, , , , , , , 
7/5/18 11:04,36.76, , , , , , , 
7/5/18 11:19,37.23, , , , , , , 
7/5/18 11:34,37.88, , , , , , , 
7/5/18 11:49,38.48, , , , , , , 
7/5/18 12:04,38.95, , , , , , , 
7/5/18 12:19,39.51, , , , , , , 
7/5/18 12:34,39.47, , , , , , , 
7/5/18 12:49,39.89, , , , , , , 
7/5/18 13:04,40.28, , , , , , , 
7/5/18 13:19,40.37, , , , , , , 
7/5/18 13:34,41.05, , , , , , , 
7/5/18 13:49,39.38, , , , , , , 
7/5/18 14:04,37.71, , , , , , , 
7/5/18 14:19,38.52, , , , , , , 
7/5/18 14:34,36.89, , , , , , , 
7/5/18 14:49,36.21, , , , , , , 
7/5/18 15:04,36.33, , , , , , , 
7/5/18 15:19,36.63, , , , , , , 
7/5/18 15:34,37.41, , , , , , , 
7/5/18 15:49,38.01, , , , , , , 
7/5/18 16:04,38.35, , , , , , , 
7/5/18 16:19,38.74, , , , , , , 
7/5/18 16:34,38.39, , , , , , , 
7/5/18 16:49,37.66, , , , , , , 
7/5/18 17:04,37.06, , , , , , , 
7/5/18 17:19,36.42, , , , , , , 
7/5/18 17:34,35.73, , , , , , , 
7/5/18 17:49,35.18, , , , , , , 
7/5/18 18:04,34.45, , , , , , , 
7/5/18 18:19,33.97, , , , , , , 
7/5/18 18:34,33.55, , , , , , , 
7/5/18 18:49,32.9, , , , , , , 
7/5/18 19:04,32.39, , , , , , , 
7/5/18 19:19,31.87, , , , , , , 
7/5/18 19:34,31.49, , , , , , , 
7/5/18 19:49,30.67, , , , , , , 
7/5/18 20:04,29.9, , , , , , , 
7/5/18 20:19,29.47, , , , , , , 
7/5/18 20:34,29.04, , , , , , , 
7/5/18 20:49,28.65, , , , , , , 
7/5/18 21:04,28.35, , , , , , , 
7/5/18 21:19,28.01, , , , , , , 
7/5/18 21:34,27.75, , , , , , , 
7/5/18 21:49,27.5, , , , , , , 
7/5/18 22:04,27.15, , , , , , , 
7/5/18 22:19,26.9, , , , , , , 
7/5/18 22:34,26.85, , , , , , , 
7/5/18 22:49,26.77, , , , , , , 
7/5/18 23:04,26.64, , , , , , , 
7/5/18 23:19,26.42, , , , , , , 
7/5/18 23:34,26.12, , , , , , , 
7/5/18 23:49,25.99, , , , , , , 
7/6/18 0:04,25.82, , , , , , , 
7/6/18 0:19,25.48, , , , , , , 
7/6/18 0:34,25.14, , , , , , , 
7/6/18 0:49,24.84, , , , , , , 
7/6/18 1:04,24.54, , , , , , , 
7/6/18 1:19,24.36, , , , , , , 
7/6/18 1:34,24.15, , , , , , , 
7/6/18 1:49,24.06, , , , , , , 
7/6/18 2:04,23.94, , , , , , , 
7/6/18 2:19,23.81, , , , , , , 
7/6/18 2:34,23.68, , , , , , , 
7/6/18 2:49,23.38, , , , , , , 
7/6/18 3:04,23.12, , , , , , , 
7/6/18 3:19,22.86, , , , , , , 
7/6/18 3:34,22.65, , , , , , , 
7/6/18 3:49,22.65, , , , , , , 
7/6/18 4:04,22.56, , , , , , , 
7/6/18 4:19,22.43, , , , , , , 
7/6/18 4:34,22.43, , , , , , , 
7/6/18 4:49,22.43, , , , , , , 
7/6/18 5:04,22.26, , , , , , , 
7/6/18 5:19,22.13, , , , , , , 
7/6/18 5:34,21.88, , , , , , , 
7/6/18 5:49,21.62, , , , , , , 
7/6/18 6:04,21.58, , , , , , , 
7/6/18 6:19,21.7, , , , , , , 
7/6/18 6:34,21.92, , , , , , , 
7/6/18 6:49,22.13, , , , , , , 
7/6/18 7:04,22.78, , , , , , , 
7/6/18 7:19,23.55, , , , , , , 
7/6/18 7:34,24.41, , , , , , , 
7/6/18 7:49,25.31, , , , , , , 
7/6/18 8:04,26.08, , , , , , , 
7/6/18 8:19,26.81, , , , , , , 
7/6/18 8:34,27.5, , , , , , , 
7/6/18 8:49,28.1, , , , , , , 
7/6/18 9:04,28.65, , , , , , , 
7/6/18 9:19,29.47, , , , , , , 
7/6/18 9:34,30.11, , , , , , , 
7/6/18 9:49,30.33, , , , , , , 
7/6/18 10:04,31.01, , , , , , , 
7/6/18 10:19,31.83, , , , , , , 
7/6/18 10:34,32.17, , , , , , , 
7/6/18 10:49,32.52, , , , , , , 
7/6/18 11:04,33.25, , , , , , , 
7/6/18 11:19,33.8, , , , , , , 
7/6/18 11:34,34.19, , , , , , , 
7/6/18 11:49,34.4, , , , , , , 
7/6/18 12:04,34.96, , , , , , , 
7/6/18 12:19,35.69, , , , , , , 
7/6/18 12:34,36.25, , , , , , , 
7/6/18 12:49,36.08, , , , , , , 
7/6/18 13:04,36.51, , , , , , , 
7/6/18 13:19,36.93, , , , , , , 
7/6/18 13:34,37.15, , , , , , , 
7/6/18 13:49,37.49, , , , , , , 
7/6/18 14:04,37.45, , , , , , , 
7/6/18 14:19,37.71, , , , , , , 
7/6/18 14:34,37.88, , , , , , , 
7/6/18 14:49,37.79, , , , , , , 
7/6/18 15:04,38.01, , , , , , , 
7/6/18 15:19,37.92, , , , , , , 
7/6/18 15:34,37.96, , , , , , , 
7/6/18 15:49,38.39, , , , , , , 
7/6/18 16:04,38.48, , , , , , , 
7/6/18 16:19,38.52, , , , , , , 
7/6/18 16:34,37.79, , , , , , , 
7/6/18 16:49,37.79, , , , , , , 
7/6/18 17:04,37.45, , , , , , , 
7/6/18 17:19,36.68, , , , , , , 
7/6/18 17:34,36.38, , , , , , , 
7/6/18 17:49,35.86, , , , , , , 
7/6/18 18:04,34.88, , , , , , , 
7/6/18 18:19,33.97, , , , , , , 
7/6/18 18:34,33.2, , , , , , , 
7/6/18 18:49,32.47, , , , , , , 
7/6/18 19:04,31.7, , , , , , , 
7/6/18 19:19,30.89, , , , , , , 
7/6/18 19:34,30.28, , , , , , , 
7/6/18 19:49,29.9, , , , , , , 
7/6/18 20:04,29.43, , , , , , , 
7/6/18 20:19,29, , , , , , , 
7/6/18 20:34,28.61, , , , , , , 
7/6/18 20:49,28.14, , , , , , , 
7/6/18 21:04,27.63, , , , , , , 
7/6/18 21:19,27.24, , , , , , , 
7/6/18 21:34,26.81, , , , , , , 
7/6/18 21:49,26.51, , , , , , , 
7/6/18 22:04,26.12, , , , , , , 
7/6/18 22:19,25.87, , , , , , , 
7/6/18 22:34,25.48, , , , , , , 
7/6/18 22:49,25.22, , , , , , , 
7/6/18 23:04,24.58, , , , , , , 
7/6/18 23:19,24.32, , , , , , , 
7/6/18 23:34,24.19, , , , , , , 
7/6/18 23:49,23.98, , , , , , , 
7/7/18 0:04,23.76, , , , , , , 
7/7/18 0:19,23.46, , , , , , , 
7/7/18 0:34,23.21, , , , , , , 
7/7/18 0:49,22.69, , , , , , , 
7/7/18 1:04,22.73, , , , , , , 
7/7/18 1:19,22.61, , , , , , , 
7/7/18 1:34,22.48, , , , , , , 
7/7/18 1:49,21.92, , , , , , , 
7/7/18 2:04,21.62, , , , , , , 
7/7/18 2:19,21.23, , , , , , , 
7/7/18 2:34,20.93, , , , , , , 
7/7/18 2:49,20.68, , , , , , , 
7/7/18 3:04,20.42, , , , , , , 
7/7/18 3:19,20.25, , , , , , , 
7/7/18 3:34,20.12, , , , , , , 
7/7/18 3:49,19.95, , , , , , , 
7/7/18 4:04,19.95, , , , , , , 
7/7/18 4:19,19.82, , , , , , , 
7/7/18 4:34,19.65, , , , , , , 
7/7/18 4:49,19.43, , , , , , , 
7/7/18 5:04,19.09, , , , , , , 
7/7/18 5:19,18.74, , , , , , , 
7/7/18 5:34,18.66, , , , , , , 
7/7/18 5:49,18.49, , , , , , , 
7/7/18 6:04,18.49, , , , , , , 
7/7/18 6:19,18.44, , , , , , , 
7/7/18 6:34,18.53, , , , , , , 
7/7/18 6:49,18.92, , , , , , , 
7/7/18 7:04,19.6, , , , , , , 
7/7/18 7:19,21.15, , , , , , , 
7/7/18 7:34,22.82, , , , , , , 
7/7/18 7:49,24.36, , , , , , , 
7/7/18 8:04,25.57, , , , , , , 
7/7/18 8:19,26.77, , , , , , , 
7/7/18 8:34,28.01, , , , , , , 
7/7/18 8:49,29.26, , , , , , , 
7/7/18 9:04,30.54, , , , , , , 
7/7/18 9:19,31.57, , , , , , , 
7/7/18 9:34,32.39, , , , , , , 
7/7/18 9:49,33.37, , , , , , , 
7/7/18 10:04,34.06, , , , , , , 
7/7/18 10:19,34.7, , , , , , , 
7/7/18 10:34,35.39, , , , , , , 
7/7/18 10:49,35.99, , , , , , , 
7/7/18 11:04,36.51, , , , , , , 
7/7/18 11:19,36.68, , , , , , , 
7/7/18 11:34,37.45, , , , , , , 
7/7/18 11:49,37.19, , , , , , , 
7/7/18 12:04,37.49, , , , , , , 
7/7/18 12:19,38.35, , , , , , , 
7/7/18 12:34,37.88, , , , , , , 
7/7/18 12:49,37.19, , , , , , , 
7/7/18 13:04,36.59, , , , , , , 
7/7/18 13:19,36.38, , , , , , , 
7/7/18 13:34,36.51, , , , , , , 
7/7/18 13:49,37.79, , , , , , , 
7/7/18 14:04,38.22, , , , , , , 
7/7/18 14:19,38.61, , , , , , , 
7/7/18 14:34,38.74, , , , , , , 
7/7/18 14:49,38.91, , , , , , , 
7/7/18 15:04,38.48, , , , , , , 
7/7/18 15:19,38.95, , , , , , , 
7/7/18 15:34,39.21, , , , , , , 
7/7/18 15:49,38.91, , , , , , , 
7/7/18 16:04,38.91, , , , , , , 
7/7/18 16:19,39.12, , , , , , , 
7/7/18 16:34,38.95, , , , , , , 
7/7/18 16:49,38.95, , , , , , , 
7/7/18 17:04,39.04, , , , , , , 
7/7/18 17:19,38.91, , , , , , , 
7/7/18 17:34,38.52, , , , , , , 
7/7/18 17:49,38.48, , , , , , , 
7/7/18 18:04,38.01, , , , , , , 
7/7/18 18:19,37.23, , , , , , , 
7/7/18 18:34,36.68, , , , , , , 
7/7/18 18:49,35.69, , , , , , , 
7/7/18 19:04,34.4, , , , , , , 
7/7/18 19:19,33.76, , , , , , , 
7/7/18 19:34,33.25, , , , , , , 
7/7/18 19:49,32.73, , , , , , , 
7/7/18 20:04,31.36, , , , , , , 
7/7/18 20:19,30.59, , , , , , , 
7/7/18 20:34,30.46, , , , , , , 
7/7/18 20:49,30.2, , , , , , , 
7/7/18 21:04,30.03, , , , , , , 
7/7/18 21:19,29.9, , , , , , , 
7/7/18 21:34,29.68, , , , , , , 
7/7/18 21:49,29.38, , , , , , , 
7/7/18 22:04,28.78, , , , , , , 
7/7/18 22:19,28.44, , , , , , , 
7/7/18 22:34,27.75, , , , , , , 
7/7/18 22:49,27.24, , , , , , , 
7/7/18 23:04,26.34, , , , , , , 
7/7/18 23:19,25.65, , , , , , , 
7/7/18 23:34,25.27, , , , , , , 
7/7/18 23:49,25.05, , , , , , , 
7/8/18 0:04,24.66, , , , , , , 
7/8/18 0:19,24.32, , , , , , , 
7/8/18 0:34,24.19, , , , , , , 
7/8/18 0:49,24.02, , , , , , , 
7/8/18 1:04,23.85, , , , , , , 
7/8/18 1:19,23.59, , , , , , , 
7/8/18 1:34,23.34, , , , , , , 
7/8/18 1:49,23.03, , , , , , , 
7/8/18 2:04,22.56, , , , , , , 
7/8/18 2:19,22.31, , , , , , , 
7/8/18 2:34,21.88, , , , , , , 
7/8/18 2:49,21.66, , , , , , , 
7/8/18 3:04,21.32, , , , , , , 
7/8/18 3:19,21.15, , , , , , , 
7/8/18 3:34,20.85, , , , , , , 
7/8/18 3:49,20.55, , , , , , , 
7/8/18 4:04,20.33, , , , , , , 
7/8/18 4:19,19.99, , , , , , , 
7/8/18 4:34,19.82, , , , , , , 
7/8/18 4:49,19.95, , , , , , , 
7/8/18 5:04,19.86, , , , , , , 
7/8/18 5:19,19.73, , , , , , , 
7/8/18 5:34,19.69, , , , , , , 
7/8/18 5:49,19.73, , , , , , , 
7/8/18 6:04,20.07, , , , , , , 
7/8/18 6:19,20.63, , , , , , , 
7/8/18 6:34,21.06, , , , , , , 
7/8/18 6:49,21.45, , , , , , , 
7/8/18 7:04,22.05, , , , , , , 
7/8/18 7:19,22.82, , , , , , , 
7/8/18 7:34,23.55, , , , , , , 
7/8/18 7:49,24.41, , , , , , , 
7/8/18 8:04,25.27, , , , , , , 
7/8/18 8:19,26.25, , , , , , , 
7/8/18 8:34,27.32, , , , , , , 
7/8/18 8:49,28.31, , , , , , , 
7/8/18 9:04,29.21, , , , , , , 
7/8/18 9:19,30.28, , , , , , , 
7/8/18 9:34,31.31, , , , , , , 
7/8/18 9:49,32.17, , , , , , , 
7/8/18 10:04,33.03, , , , , , , 
7/8/18 10:19,33.93, , , , , , , 
7/8/18 10:34,34.7, , , , , , , 
7/8/18 10:49,35.48, , , , , , , 
7/8/18 11:04,36.21, , , , , , , 
7/8/18 11:19,37.15, , , , , , , 
7/8/18 11:34,37.71, , , , , , , 
7/8/18 11:49,38.14, , , , , , , 
7/8/18 12:04,38.44, , , , , , , 
7/8/18 12:19,39.12, , , , , , , 
7/8/18 12:34,39.47, , , , , , , 
7/8/18 12:49,38.31, , , , , , , 
7/8/18 13:04,39.04, , , , , , , 
7/8/18 13:19,39.68, , , , , , , 
7/8/18 13:34,39.98, , , , , , , 
7/8/18 13:49,39.89, , , , , , , 
7/8/18 14:04,39.59, , , , , , , 
7/8/18 14:19,39.77, , , , , , , 
7/8/18 14:34,40.37, , , , , , , 
7/8/18 14:49,40.97, , , , , , , 
7/8/18 15:04,40.84, , , , , , , 
7/8/18 15:19,41.1, , , , , , , 
7/8/18 15:34,40.97, , , , , , , 
7/8/18 15:49,40.24, , , , , , , 
7/8/18 16:04,39.85, , , , , , , 
7/8/18 16:19,39.72, , , , , , , 
7/8/18 16:34,39.47, , , , , , , 
7/8/18 16:49,39.25, , , , , , , 
7/8/18 17:04,38.86, , , , , , , 
7/8/18 17:19,38.69, , , , , , , 
7/8/18 17:34,38.18, , , , , , , 
7/8/18 17:49,38.05, , , , , , , 
7/8/18 18:04,37.71, , , , , , , 
7/8/18 18:19,37.11, , , , , , , 
7/8/18 18:34,36.68, , , , , , , 
7/8/18 18:49,35.43, , , , , , , 
7/8/18 19:04,34.19, , , , , , , 
7/8/18 19:19,33.29, , , , , , , 
7/8/18 19:34,32.34, , , , , , , 
7/8/18 19:49,31.49, , , , , , , 
7/8/18 20:04,31.14, , , , , , , 
7/8/18 20:19,30.5, , , , , , , 
7/8/18 20:34,29.51, , , , , , , 
7/8/18 20:49,28.65, , , , , , , 
7/8/18 21:04,28.18, , , , , , , 
7/8/18 21:19,27.71, , , , , , , 
7/8/18 21:34,27.28, , , , , , , 
7/8/18 21:49,26.6, , , , , , , 
7/8/18 22:04,26.08, , , , , , , 
7/8/18 22:19,25.74, , , , , , , 
7/8/18 22:34,25.18, , , , , , , 
7/8/18 22:49,24.88, , , , , , , 
7/8/18 23:04,24.66, , , , , , , 
7/8/18 23:19,24.28, , , , , , , 
7/8/18 23:34,23.89, , , , , , , 
7/8/18 23:49,23.64, , , , , , , 
7/9/18 0:04,23.46, , , , , , , 
7/9/18 0:19,23.08, , , , , , , 
7/9/18 0:34,22.82, , , , , , , 
7/9/18 0:49,22.65, , , , , , , 
7/9/18 1:04,22.39, , , , , , , 
7/9/18 1:19,22.18, , , , , , , 
7/9/18 1:34,21.96, , , , , , , 
7/9/18 1:49,21.75, , , , , , , 
7/9/18 2:04,21.4, , , , , , , 
7/9/18 2:19,21.1, , , , , , , 
7/9/18 2:34,20.98, , , , , , , 
7/9/18 2:49,20.72, , , , , , , 
7/9/18 3:04,20.46, , , , , , , 
7/9/18 3:19,20.16, , , , , , , 
7/9/18 3:34,20.07, , , , , , , 
7/9/18 3:49,19.9, , , , , , , 
7/9/18 4:04,19.82, , , , , , , 
7/9/18 4:19,19.56, , , , , , , 
7/9/18 4:34,19.22, , , , , , , 
7/9/18 4:49,18.79, , , , , , , 
7/9/18 5:04,18.62, , , , , , , 
7/9/18 5:19,18.57, , , , , , , 
7/9/18 5:34,18.49, , , , , , , 
7/9/18 5:49,18.36, , , , , , , 
7/9/18 6:04,18.32, , , , , , , 
7/9/18 6:19,18.4, , , , , , , 
7/9/18 6:34,18.53, , , , , , , 
7/9/18 6:49,18.87, , , , , , , 
7/9/18 7:04,19.6, , , , , , , 
7/9/18 7:19,20.76, , , , , , , 
7/9/18 7:34,21.83, , , , , , , 
7/9/18 7:49,22.86, , , , , , , 
7/9/18 8:04,23.98, , , , , , , 
7/9/18 8:19,24.97, , , , , , , 
7/9/18 8:34,26.08, , , , , , , 
7/9/18 8:49,27.28, , , , , , , 
7/9/18 9:04,28.35, , , , , , , 
7/9/18 9:19,29, , , , , , , 
7/9/18 9:34,30.5, , , , , , , 
7/9/18 9:49,31.36, , , , , , , 
7/9/18 10:04,31.83, , , , , , , 
7/9/18 10:19,32.56, , , , , , , 
7/9/18 10:34,33.2, , , , , , , 
7/9/18 10:49,33.8, , , , , , , 
7/9/18 11:04,33.85, , , , , , , 
7/9/18 11:19,35, , , , , , , 
7/9/18 11:34,35.56, , , , , , , 
7/9/18 11:49,35.56, , , , , , , 
7/9/18 12:04,35.56, , , , , , , 
7/9/18 12:19,36.29, , , , , , , 
7/9/18 12:34,36.59, , , , , , , 
7/9/18 12:49,36.25, , , , , , , 
7/9/18 13:04,37.02, , , , , , , 
7/9/18 13:19,36.98, , , , , , , 
7/9/18 13:34,36.46, , , , , , , 
7/9/18 13:49,36.76, , , , , , , 
7/9/18 14:04,37.15, , , , , , , 
7/9/18 14:19,36.42, , , , , , , 
7/9/18 14:34,34.83, , , , , , , 
7/9/18 14:49,31.79, , , , , , , 
7/9/18 15:04,28.83, , , , , , , 
7/9/18 15:19,27.75, , , , , , , 
7/9/18 15:34,28.18, , , , , , , 
7/9/18 15:49,28.23, , , , , , , 
7/9/18 16:04,28.35, , , , , , , 
7/9/18 16:19,28.78, , , , , , , 
7/9/18 16:34,29.73, , , , , , , 
7/9/18 16:49,30.76, , , , , , , 
7/9/18 17:04,31.06, , , , , , , 
7/9/18 17:19,30.8, , , , , , , 
7/9/18 17:34,30.03, , , , , , , 
7/9/18 17:49,29.68, , , , , , , 
7/9/18 18:04,29.21, , , , , , , 
7/9/18 18:19,28.74, , , , , , , 
7/9/18 18:34,28.18, , , , , , , 
7/9/18 18:49,27.24, , , , , , , 
7/9/18 19:04,26.51, , , , , , , 
7/9/18 19:19,26.12, , , , , , , 
7/9/18 19:34,25.61, , , , , , , 
7/9/18 19:49,25.39, , , , , , , 
7/9/18 20:04,24.45, , , , , , , 
7/9/18 20:19,23.55, , , , , , , 
7/9/18 20:34,22.82, , , , , , , 
7/9/18 20:49,22.22, , , , , , , 
7/9/18 21:04,21.66, , , , , , , 
7/9/18 21:19,21.1, , , , , , , 
7/9/18 21:34,20.89, , , , , , , 
7/9/18 21:49,20.72, , , , , , , 
7/9/18 22:04,20.68, , , , , , , 
7/9/18 22:19,20.55, , , , , , , 
7/9/18 22:34,20.16, , , , , , , 
7/9/18 22:49,19.95, , , , , , , 
7/9/18 23:04,19.86, , , , , , , 
7/9/18 23:19,19.82, , , , , , , 
7/9/18 23:34,19.77, , , , , , , 
7/9/18 23:49,19.52, , , , , , , 
7/10/18 0:04,19.3, , , , , , , 
7/10/18 0:19,19.17, , , , , , , 
7/10/18 0:34,19.17, , , , , , , 
7/10/18 0:49,19.13, , , , , , , 
7/10/18 1:04,19.17, , , , , , , 
7/10/18 1:19,19.17, , , , , , , 
7/10/18 1:34,19.17, , , , , , , 
7/10/18 1:49,19.17, , , , , , , 
7/10/18 2:04,19.17, , , , , , , 
7/10/18 2:19,19.04, , , , , , , 
7/10/18 2:34,19.04, , , , , , , 
7/10/18 2:49,19.13, , , , , , , 
7/10/18 3:04,19.04, , , , , , , 
7/10/18 3:19,18.92, , , , , , , 
7/10/18 3:34,18.87, , , , , , , 
7/10/18 3:49,18.83, , , , , , , 
7/10/18 4:04,18.79, , , , , , , 
7/10/18 4:19,18.87, , , , , , , 
7/10/18 4:34,18.92, , , , , , , 
7/10/18 4:49,18.87, , , , , , , 
7/10/18 5:04,18.79, , , , , , , 
7/10/18 5:19,18.74, , , , , , , 
7/10/18 5:34,18.66, , , , , , , 
7/10/18 5:49,18.66, , , , , , , 
7/10/18 6:04,18.66, , , , , , , 
7/10/18 6:19,18.66, , , , , , , 
7/10/18 6:34,18.7, , , , , , , 
7/10/18 6:49,18.79, , , , , , , 
7/10/18 7:04,18.92, , , , , , , 
7/10/18 7:19,19.13, , , , , , , 
7/10/18 7:34,19.47, , , , , , , 
7/10/18 7:49,19.95, , , , , , , 
7/10/18 8:04,20.42, , , , , , , 
7/10/18 8:19,20.98, , , , , , , 
7/10/18 8:34,21.36, , , , , , , 
7/10/18 8:49,21.75, , , , , , , 
7/10/18 9:04,22.13, , , , , , , 
7/10/18 9:19,22.82, , , , , , , 
7/10/18 9:34,23.42, , , , , , , 
7/10/18 9:49,23.59, , , , , , , 
7/10/18 10:04,24.19, , , , , , , 
7/10/18 10:19,24.41, , , , , , , 
7/10/18 10:34,24.58, , , , , , , 
7/10/18 10:49,24.88, , , , , , , 
7/10/18 11:04,24.11, , , , , , , 
7/10/18 11:19,23.21, , , , , , , 
7/10/18 11:34,22.13, , , , , , , 
7/10/18 11:49,22.01, , , , , , , 
7/10/18 12:04,21.83, , , , , , , 
7/10/18 12:19,21.83, , , , , , , 
7/10/18 12:34,21.32, , , , , , , 
7/10/18 12:49,21.06, , , , , , , 
7/10/18 13:04,21.15, , , , , , , 
7/10/18 13:19,21.23, , , , , , , 
7/10/18 13:34,21.32, , , , , , , 
7/10/18 13:49,21.4, , , , , , , 
7/10/18 14:04,21.36, , , , , , , 
7/10/18 14:19,21.4, , , , , , , 
7/10/18 14:34,21.96, , , , , , , 
7/10/18 14:49,22.73, , , , , , , 
7/10/18 15:04,23.16, , , , , , , 
7/10/18 15:19,23.21, , , , , , , 
7/10/18 15:34,23.12, , , , , , , 
7/10/18 15:49,23.03, , , , , , , 
7/10/18 16:04,22.91, , , , , , , 
7/10/18 16:19,22.82, , , , , , , 
7/10/18 16:34,22.56, , , , , , , 
7/10/18 16:49,22.26, , , , , , , 
7/10/18 17:04,22.22, , , , , , , 
7/10/18 17:19,22.18, , , , , , , 
7/10/18 17:34,21.96, , , , , , , 
7/10/18 17:49,21.88, , , , , , , 
7/10/18 18:04,21.75, , , , , , , 
7/10/18 18:19,21.7, , , , , , , 
7/10/18 18:34,21.66, , , , , , , 
7/10/18 18:49,21.53, , , , , , , 
7/10/18 19:04,21.36, , , , , , , 
7/10/18 19:19,21.1, , , , , , , 
7/10/18 19:34,20.89, , , , , , , 
7/10/18 19:49,20.76, , , , , , , 
7/10/18 20:04,20.59, , , , , , , 
7/10/18 20:19,20.55, , , , , , , 
7/10/18 20:34,20.5, , , , , , , 
7/10/18 20:49,20.46, , , , , , , 
7/10/18 21:04,20.29, , , , , , , 
7/10/18 21:19,20.25, , , , , , , 
7/10/18 21:34,20.12, , , , , , , 
7/10/18 21:49,20.07, , , , , , , 
7/10/18 22:04,19.95, , , , , , , 
7/10/18 22:19,19.73, , , , , , , 
7/10/18 22:34,19.69, , , , , , , 
7/10/18 22:49,19.69, , , , , , , 
7/10/18 23:04,19.6, , , , , , , 
7/10/18 23:19,19.39, , , , , , , 
7/10/18 23:34,19.17, , , , , , , 
7/10/18 23:49,19.04, , , , , , , 
7/11/18 0:04,18.96, , , , , , , 
7/11/18 0:19,18.87, , , , , , , 
7/11/18 0:34,18.74, , , , , , , 
7/11/18 0:49,18.62, , , , , , , 
7/11/18 1:04,18.62, , , , , , , 
7/11/18 1:19,18.49, , , , , , , 
7/11/18 1:34,18.57, , , , , , , 
7/11/18 1:49,18.53, , , , , , , 
7/11/18 2:04,18.49, , , , , , , 
7/11/18 2:19,18.4, , , , , , , 
7/11/18 2:34,18.27, , , , , , , 
7/11/18 2:49,18.19, , , , , , , 
7/11/18 3:04,18.19, , , , , , , 
7/11/18 3:19,18.1, , , , , , , 
7/11/18 3:34,18.02, , , , , , , 
7/11/18 3:49,17.93, , , , , , , 
7/11/18 4:04,17.8, , , , , , , 
7/11/18 4:19,17.72, , , , , , , 
7/11/18 4:34,17.67, , , , , , , 
7/11/18 4:49,17.76, , , , , , , 
7/11/18 5:04,17.72, , , , , , , 
7/11/18 5:19,17.76, , , , , , , 
7/11/18 5:34,17.72, , , , , , , 
7/11/18 5:49,17.8, , , , , , , 
7/11/18 6:04,17.8, , , , , , , 
7/11/18 6:19,17.93, , , , , , , 
7/11/18 6:34,18.06, , , , , , , 
7/11/18 6:49,18.4, , , , , , , 
7/11/18 7:04,18.74, , , , , , , 
7/11/18 7:19,18.96, , , , , , , 
7/11/18 7:34,19.09, , , , , , , 
7/11/18 7:49,19.35, , , , , , , 
7/11/18 8:04,19.69, , , , , , , 
7/11/18 8:19,20.16, , , , , , , 
7/11/18 8:34,20.98, , , , , , , 
7/11/18 8:49,22.01, , , , , , , 
7/11/18 9:04,23.12, , , , , , , 
7/11/18 9:19,24.06, , , , , , , 
7/11/18 9:34,24.62, , , , , , , 
7/11/18 9:49,24.66, , , , , , , 
7/11/18 10:04,24.58, , , , , , , 
7/11/18 10:19,24.28, , , , , , , 
7/11/18 10:34,23.51, , , , , , , 
7/11/18 10:49,23.59, , , , , , , 
7/11/18 11:04,23.68, , , , , , , 
7/11/18 11:19,23.76, , , , , , , 
7/11/18 11:34,24.06, , , , , , , 
7/11/18 11:49,25.31, , , , , , , 
7/11/18 12:04,26.42, , , , , , , 
7/11/18 12:19,27.11, , , , , , , 
7/11/18 12:34,27.75, , , , , , , 
7/11/18 12:49,27.88, , , , , , , 
7/11/18 13:04,26.17, , , , , , , 
7/11/18 13:19,24.79, , , , , , , 
7/11/18 13:34,24.97, , , , , , , 
7/11/18 13:49,24.66, , , , , , , 
7/11/18 14:04,24.66, , , , , , , 
7/11/18 14:19,24.54, , , , , , , 
7/11/18 14:34,24.36, , , , , , , 
7/11/18 14:49,23.81, , , , , , , 
7/11/18 15:04,23.59, , , , , , , 
7/11/18 15:19,23.34, , , , , , , 
7/11/18 15:34,23.21, , , , , , , 
7/11/18 15:49,23.16, , , , , , , 
7/11/18 16:04,23.12, , , , , , , 
7/11/18 16:19,22.91, , , , , , , 
7/11/18 16:34,22.91, , , , , , , 
7/11/18 16:49,22.61, , , , , , , 
7/11/18 17:04,22.43, , , , , , , 
